
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-27 20:51:13 /api/price-feed/quotes ............................................................... ~ 0.76ms
  2026-02-27 20:51:14 /api/price-feed/quotes ............................................................... ~ 0.33ms
  2026-02-27 20:51:16 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:51:17 /api/price-feed/quotes ............................................................. ~ 510.38ms
  2026-02-27 20:51:19 /api/price-feed/quotes ............................................................. ~ 510.16ms
  2026-02-27 20:51:20 /api/price-feed/quotes ............................................................. ~ 502.00ms
  2026-02-27 20:51:22 /api/price-feed/quotes ............................................................... ~ 0.51ms
  2026-02-27 20:51:23 /api/price-feed/quotes ............................................................... ~ 0.82ms
  2026-02-27 20:51:25 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 20:51:26 /api/price-feed/quotes ............................................................. ~ 504.40ms
  2026-02-27 20:51:28 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 20:51:29 /api/price-feed/quotes ............................................................... ~ 0.75ms
  2026-02-27 20:51:31 /api/price-feed/quotes ............................................................. ~ 501.77ms
  2026-02-27 20:51:32 /api/price-feed/quotes ............................................................. ~ 507.13ms
  2026-02-27 20:51:34 /api/price-feed/quotes ............................................................. ~ 511.67ms
  2026-02-27 20:51:35 /api/price-feed/quotes ............................................................. ~ 502.99ms
  2026-02-27 20:51:37 /api/price-feed/quotes ............................................................... ~ 0.83ms
  2026-02-27 20:51:38 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 20:51:40 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 20:51:41 /api/price-feed/quotes ............................................................... ~ 0.45ms
  2026-02-27 20:51:44 /api/price-feed/quotes ............................................................. ~ 512.94ms
  2026-02-27 20:51:47 /api/price-feed/quotes ................................................................... ~ 2s
  2026-02-27 20:51:51 /api/price-feed/quotes ............................................................. ~ 501.60ms
  2026-02-27 20:51:54 /api/price-feed/quotes ............................................................. ~ 501.92ms
  2026-02-27 20:51:57 /api/price-feed/quotes ............................................................. ~ 509.06ms
  2026-02-27 20:52:01 /api/price-feed/quotes ............................................................... ~ 0.92ms
  2026-02-27 20:52:04 /api/price-feed/quotes ............................................................. ~ 514.31ms
  2026-02-27 20:52:07 /api/price-feed/quotes ............................................................. ~ 502.77ms
  2026-02-27 20:52:10 /api/price-feed/quotes ............................................................... ~ 0.64ms
  2026-02-27 20:52:13 /api/price-feed/quotes ............................................................... ~ 0.32ms
  2026-02-27 20:52:16 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:52:19 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:52:23 /api/price-feed/quotes ............................................................... ~ 0.26ms
  2026-02-27 20:52:26 /api/price-feed/quotes ............................................................... ~ 0.68ms
  2026-02-27 20:52:29 /api/price-feed/quotes ............................................................. ~ 511.57ms
  2026-02-27 20:52:32 /api/price-feed/quotes ............................................................. ~ 515.11ms
  2026-02-27 20:52:35 /api/price-feed/quotes ............................................................. ~ 518.47ms
  2026-02-27 20:52:38 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:52:41 /api/price-feed/quotes ............................................................. ~ 500.99ms
  2026-02-27 20:52:44 /api/price-feed/quotes ............................................................... ~ 0.47ms
  2026-02-27 20:52:47 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 20:52:50 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:52:53 /api/price-feed/quotes ............................................................. ~ 514.74ms
  2026-02-27 20:52:56 /api/price-feed/quotes ............................................................. ~ 520.50ms
  2026-02-27 20:52:59 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 20:53:02 /api/price-feed/quotes ............................................................. ~ 513.01ms
  2026-02-27 20:53:05 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:53:08 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:53:11 /api/price-feed/quotes ............................................................... ~ 0.79ms
  2026-02-27 20:53:14 /api/price-feed/quotes ............................................................. ~ 505.61ms
  2026-02-27 20:53:17 /api/price-feed/quotes ............................................................. ~ 508.49ms
  2026-02-27 20:53:20 /api/price-feed/quotes ............................................................. ~ 503.11ms
  2026-02-27 20:53:23 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:53:26 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:53:29 /api/price-feed/quotes ............................................................. ~ 511.12ms
  2026-02-27 20:53:32 /api/price-feed/quotes ............................................................... ~ 0.62ms
  2026-02-27 20:53:35 /api/price-feed/quotes ............................................................. ~ 513.14ms
  2026-02-27 20:53:38 /api/price-feed/quotes ............................................................. ~ 512.25ms
  2026-02-27 20:53:41 /api/price-feed/quotes ............................................................. ~ 510.46ms
  2026-02-27 20:53:44 /api/price-feed/quotes ............................................................. ~ 514.33ms
  2026-02-27 20:53:47 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:53:50 /api/price-feed/quotes ............................................................... ~ 0.78ms
  2026-02-27 20:53:53 /api/price-feed/quotes ............................................................... ~ 0.56ms
  2026-02-27 20:53:56 /api/price-feed/quotes ............................................................. ~ 502.67ms
  2026-02-27 20:53:59 /api/price-feed/quotes ............................................................. ~ 515.26ms
  2026-02-27 20:54:02 /api/price-feed/quotes ............................................................. ~ 502.59ms
  2026-02-27 20:54:05 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:54:08 /api/price-feed/quotes ............................................................. ~ 503.28ms
  2026-02-27 20:54:11 /api/price-feed/quotes ............................................................... ~ 0.54ms
  2026-02-27 20:54:14 /api/price-feed/quotes ............................................................... ~ 0.79ms
  2026-02-27 20:54:17 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 20:54:20 /api/price-feed/quotes ............................................................. ~ 511.59ms
  2026-02-27 20:54:23 /api/price-feed/quotes ............................................................. ~ 502.08ms
  2026-02-27 20:54:26 /api/price-feed/quotes ............................................................... ~ 0.57ms
  2026-02-27 20:54:29 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:54:32 /api/price-feed/quotes ............................................................... ~ 0.99ms
  2026-02-27 20:54:35 /api/price-feed/quotes ............................................................. ~ 503.70ms
  2026-02-27 20:54:38 /api/instruments ................................................................... ~ 506.19ms
  2026-02-27 20:54:38 /api/accounts ...................................................................... ~ 536.29ms
  2026-02-27 20:54:38 /api/fx-rates ...................................................................... ~ 563.33ms
  2026-02-27 20:54:38 /api/instruments ................................................................... ~ 501.91ms
  2026-02-27 20:54:38 /api/price-feed/quotes ............................................................... ~ 0.23ms
  2026-02-27 20:54:41 /api/price-feed/quotes ............................................................. ~ 516.29ms
  2026-02-27 20:54:44 /api/price-feed/quotes ............................................................. ~ 503.74ms
  2026-02-27 20:54:47 /api/price-feed/quotes ............................................................... ~ 0.75ms
  2026-02-27 20:54:50 /api/price-feed/quotes ............................................................... ~ 0.84ms
  2026-02-27 20:54:53 /api/auth/me ....................................................................... ~ 512.53ms
  2026-02-27 20:54:53 /api/accounts ........................................................................ ~ 0.20ms
  2026-02-27 20:54:53 /api/instruments ................................................................... ~ 526.06ms
  2026-02-27 20:54:54 /api/fx-rates ...................................................................... ~ 529.78ms
  2026-02-27 20:54:54 /api/instruments ..................................................................... ~ 0.33ms
  2026-02-27 20:55:23 /api/auth/me ....................................................................... ~ 512.64ms
  2026-02-27 20:55:23 /api/accounts ...................................................................... ~ 501.92ms
  2026-02-27 20:55:24 /api/instruments ..................................................................... ~ 0.23ms
  2026-02-27 20:55:24 /api/fx-rates ....................................................................... ~ 27.59ms
  2026-02-27 20:55:24 /api/instruments ..................................................................... ~ 0.42ms
  2026-02-27 21:13:56 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:13:57 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:13:59 /api/price-feed/quotes ............................................................. ~ 512.15ms
  2026-02-27 21:14:00 /api/price-feed/quotes ............................................................. ~ 506.40ms
  2026-02-27 21:14:02 /api/price-feed/quotes ............................................................... ~ 0.32ms
  2026-02-27 21:14:03 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 21:14:05 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 21:14:06 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 21:14:08 /api/price-feed/quotes ............................................................... ~ 0.69ms
  2026-02-27 21:14:09 /api/price-feed/quotes ............................................................. ~ 503.98ms
  2026-02-27 21:14:11 /api/price-feed/quotes ............................................................. ~ 516.72ms
  2026-02-27 21:14:12 /api/price-feed/quotes ............................................................. ~ 501.62ms
  2026-02-27 21:14:14 /api/price-feed/quotes ............................................................. ~ 501.32ms
  2026-02-27 21:14:15 /api/price-feed/quotes ............................................................. ~ 519.05ms
  2026-02-27 21:14:17 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 21:14:18 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 21:14:20 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 21:14:21 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 21:14:24 /api/price-feed/quotes ............................................................. ~ 511.18ms
  2026-02-27 21:14:27 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:14:31 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 21:14:34 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 21:14:37 /api/price-feed/quotes ............................................................... ~ 0.36ms
  2026-02-27 21:14:40 /api/price-feed/quotes ............................................................. ~ 506.79ms
  2026-02-27 21:14:43 /api/price-feed/quotes ............................................................. ~ 514.53ms
  2026-02-27 21:14:46 /api/price-feed/quotes ............................................................. ~ 501.78ms
  2026-02-27 21:14:49 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 21:14:52 /api/price-feed/quotes ............................................................... ~ 0.69ms
  2026-02-27 21:14:55 /api/price-feed/quotes ............................................................... ~ 0.54ms
  2026-02-27 21:14:58 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:15:02 /api/price-feed/quotes ............................................................... ~ 0.65ms
  2026-02-27 21:15:05 /api/price-feed/quotes ............................................................. ~ 514.42ms
  2026-02-27 21:15:08 /api/price-feed/quotes ............................................................. ~ 509.57ms
  2026-02-27 21:15:11 /api/price-feed/quotes ............................................................... ~ 0.38ms
  2026-02-27 21:15:14 /api/price-feed/quotes ............................................................. ~ 501.76ms
  2026-02-27 21:15:15 /api/accounts ...................................................................... ~ 504.12ms
  2026-02-27 21:15:15 /api/instruments ..................................................................... ~ 0.28ms
  2026-02-27 21:15:15 /api/fx-rates ....................................................................... ~ 36.82ms
  2026-02-27 21:15:15 /api/instruments ..................................................................... ~ 0.34ms
  2026-02-27 21:15:17 /api/price-feed/quotes ............................................................... ~ 0.61ms
  2026-02-27 21:15:20 /api/price-feed/quotes ............................................................... ~ 4.92ms
  2026-02-27 21:15:23 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 21:15:26 /api/price-feed/quotes ............................................................... ~ 0.36ms
  2026-02-27 21:15:29 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:15:32 /api/auth/me ....................................................................... ~ 502.67ms
  2026-02-27 21:15:32 /api/accounts ........................................................................ ~ 1.97ms
  2026-02-27 21:15:33 /api/instruments ................................................................... ~ 503.37ms
  2026-02-27 21:15:33 /api/fx-rates ...................................................................... ~ 529.66ms
  2026-02-27 21:15:33 /api/instruments ..................................................................... ~ 0.19ms
  2026-02-27 21:16:40 /api/auth/me ....................................................................... ~ 507.11ms
  2026-02-27 21:16:41 /api/accounts ........................................................................ ~ 2.38ms
  2026-02-27 21:16:42 /api/instruments ................................................................... ~ 502.31ms
  2026-02-27 21:16:42 /api/fx-rates ...................................................................... ~ 534.30ms
  2026-02-27 21:16:42 /api/instruments ..................................................................... ~ 0.20ms
  2026-02-27 21:16:57 /api/price-feed/quotes ............................................................. ~ 502.91ms
  2026-02-27 21:16:58 /api/price-feed/quotes ............................................................. ~ 503.41ms
  2026-02-27 21:17:00 /api/price-feed/quotes ............................................................. ~ 504.51ms
  2026-02-27 21:17:01 /api/price-feed/quotes ............................................................. ~ 514.48ms
  2026-02-27 21:17:03 /api/price-feed/quotes ............................................................. ~ 503.54ms
  2026-02-27 21:17:04 /api/price-feed/quotes ............................................................. ~ 503.86ms
  2026-02-27 21:17:06 /api/price-feed/quotes ............................................................. ~ 518.20ms
  2026-02-27 21:17:07 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 21:17:10 /api/price-feed/quotes ............................................................. ~ 515.79ms
  2026-02-27 21:17:12 /api/price-feed/quotes ............................................................... ~ 0.73ms
  2026-02-27 21:17:15 /api/auth/me ......................................................................... ~ 0.55ms
  2026-02-27 21:17:16 /api/accounts ...................................................................... ~ 500.42ms
  2026-02-27 21:17:16 /api/instruments ................................................................... ~ 531.49ms
  2026-02-27 21:17:16 /api/fx-rates ...................................................................... ~ 555.20ms
  2026-02-27 21:17:16 /api/instruments ..................................................................... ~ 0.33ms
  2026-02-27 21:17:21 /api/price-feed/quotes ............................................................. ~ 503.62ms
  2026-02-27 21:17:22 /api/price-feed/quotes ............................................................. ~ 501.59ms
  2026-02-27 21:17:24 /api/price-feed/quotes ............................................................. ~ 507.50ms
  2026-02-27 21:17:26 /api/price-feed/quotes ............................................................... ~ 0.33ms
  2026-02-27 21:17:29 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:17:33 /api/price-feed/quotes ............................................................... ~ 0.55ms
  2026-02-27 21:17:36 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 21:17:39 /api/price-feed/quotes ............................................................... ~ 0.63ms
  2026-02-27 21:17:42 /api/price-feed/quotes ............................................................. ~ 514.07ms
  2026-02-27 21:17:45 /api/price-feed/quotes ............................................................. ~ 505.72ms
  2026-02-27 21:17:48 /api/price-feed/quotes ............................................................. ~ 502.99ms
  2026-02-27 21:17:51 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 21:17:54 /api/price-feed/quotes ............................................................... ~ 0.31ms
  2026-02-27 21:17:57 /api/price-feed/quotes ............................................................... ~ 0.30ms
  2026-02-27 21:18:00 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:18:04 /api/price-feed/quotes ............................................................. ~ 511.51ms
  2026-02-27 21:18:07 /api/price-feed/quotes ............................................................. ~ 519.94ms
  2026-02-27 21:18:10 /api/price-feed/quotes ............................................................. ~ 506.33ms
  2026-02-27 21:18:11 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:18:13 /api/price-feed/quotes ............................................................... ~ 0.69ms
  2026-02-27 21:18:15 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 21:18:16 /api/price-feed/quotes ............................................................... ~ 0.73ms
  2026-02-27 21:18:18 /api/price-feed/quotes ............................................................... ~ 0.49ms
  2026-02-27 21:18:19 /api/price-feed/quotes ............................................................. ~ 514.00ms
  2026-02-27 21:18:21 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:18:22 /api/price-feed/quotes ................................................................... ~ 2s
  2026-02-27 21:18:25 /api/price-feed/quotes ............................................................... ~ 1.44ms
  2026-02-27 21:18:26 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 21:18:28 /api/price-feed/quotes ............................................................. ~ 515.41ms
  2026-02-27 21:18:29 /api/price-feed/quotes ............................................................. ~ 505.24ms
  2026-02-27 21:18:31 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:18:32 /api/price-feed/quotes ............................................................. ~ 514.41ms
  2026-02-27 21:18:35 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 21:18:37 /api/auth/me ......................................................................... ~ 0.73ms
  2026-02-27 21:18:37 /api/accounts ........................................................................ ~ 0.45ms
  2026-02-27 21:18:37 /api/instruments .................................................................... ~ 34.15ms
  2026-02-27 21:18:37 /api/fx-rates ....................................................................... ~ 78.49ms
  2026-02-27 21:18:38 /api/instruments ................................................................... ~ 508.94ms
  2026-02-27 21:19:06 /api/auth/logout ................................................................... ~ 506.59ms
  2026-02-27 21:19:18 /api/auth/login .......................................................................... ~ 1s
  2026-02-27 21:19:20 /api/accounts ........................................................................ ~ 0.17ms
  2026-02-27 21:19:20 /api/reports ....................................................................... ~ 498.91ms
  2026-02-27 21:19:20 /api/trades .......................................................................... ~ 0.43ms
  2026-02-27 21:19:20 /api/missed-trades ................................................................. ~ 582.03ms
  2026-02-27 21:19:20 /api/analytics/dashboard-summary ......................................................... ~ 1s
  2026-02-27 21:19:22 /api/accounts ...................................................................... ~ 509.47ms
  2026-02-27 21:19:22 /api/fx-rates ........................................................................ ~ 0.29ms
  2026-02-27 21:19:22 /api/instruments ................................................................... ~ 539.66ms
  2026-02-27 21:19:22 /api/instruments ..................................................................... ~ 0.22ms
  2026-02-27 21:19:42 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:19:46 /api/price-feed/quotes ............................................................. ~ 515.55ms
  2026-02-27 21:19:49 /api/price-feed/quotes ............................................................. ~ 506.58ms
  2026-02-27 21:19:52 /api/price-feed/quotes ............................................................... ~ 0.38ms
  2026-02-27 21:19:55 /api/price-feed/quotes ............................................................... ~ 0.64ms
  2026-02-27 21:19:58 /api/price-feed/quotes ............................................................... ~ 0.53ms
  2026-02-27 21:20:01 /api/price-feed/quotes ............................................................... ~ 0.49ms
  2026-02-27 21:20:04 /api/price-feed/quotes ............................................................. ~ 505.71ms
  2026-02-27 21:20:07 /api/price-feed/quotes ............................................................. ~ 505.34ms
  2026-02-27 21:20:10 /api/price-feed/quotes ............................................................... ~ 0.33ms
  2026-02-27 21:20:13 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:20:17 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 21:20:20 /api/price-feed/quotes ............................................................... ~ 0.88ms
  2026-02-27 21:20:23 /api/price-feed/quotes ............................................................... ~ 0.53ms
  2026-02-27 21:20:26 /api/price-feed/quotes ............................................................. ~ 505.97ms
  2026-02-27 21:20:29 /api/price-feed/quotes ............................................................. ~ 508.41ms
  2026-02-27 21:20:32 /api/price-feed/quotes ............................................................. ~ 506.05ms
  2026-02-27 21:20:35 /api/price-feed/quotes ............................................................. ~ 504.59ms
  2026-02-27 21:20:38 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 21:20:41 /api/price-feed/quotes ............................................................... ~ 0.79ms
  2026-02-27 21:20:44 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:20:48 /api/price-feed/quotes ............................................................. ~ 513.00ms
  2026-02-27 21:20:51 /api/price-feed/quotes ............................................................. ~ 504.06ms
  2026-02-27 21:20:54 /api/price-feed/quotes ............................................................. ~ 506.56ms
  2026-02-27 21:20:57 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 21:21:00 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 21:21:03 /api/price-feed/quotes ............................................................... ~ 0.74ms
  2026-02-27 21:21:06 /api/price-feed/quotes ............................................................... ~ 0.82ms
  2026-02-27 21:21:09 /api/price-feed/quotes ............................................................... ~ 0.45ms
  2026-02-27 21:21:12 /api/price-feed/quotes ............................................................. ~ 506.64ms
  2026-02-27 21:21:15 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:21:19 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 21:21:22 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 21:21:25 /api/price-feed/quotes ............................................................... ~ 0.38ms
  2026-02-27 21:21:28 /api/price-feed/quotes ............................................................... ~ 0.57ms
  2026-02-27 21:21:31 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 21:21:34 /api/price-feed/quotes ............................................................. ~ 502.33ms
  2026-02-27 21:21:37 /api/price-feed/quotes ............................................................. ~ 509.43ms
  2026-02-27 21:21:40 /api/price-feed/quotes ............................................................. ~ 506.99ms
  2026-02-27 21:21:43 /api/price-feed/quotes ............................................................. ~ 501.64ms
  2026-02-27 21:21:46 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:21:50 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 21:21:53 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 21:21:56 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 21:21:59 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 21:22:02 /api/price-feed/quotes ............................................................. ~ 514.07ms
  2026-02-27 21:22:05 /api/price-feed/quotes ............................................................. ~ 514.84ms
  2026-02-27 21:22:08 /api/price-feed/quotes ............................................................. ~ 515.93ms
  2026-02-27 21:22:11 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 21:22:14 /api/price-feed/quotes ............................................................... ~ 1.04ms
  2026-02-27 21:22:17 /api/price-feed/quotes ................................................................... ~ 2s
  2026-02-27 21:22:22 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 21:22:25 /api/price-feed/quotes ............................................................. ~ 515.87ms
  2026-02-27 21:22:28 /api/price-feed/quotes ............................................................. ~ 518.19ms
  2026-02-27 21:22:31 /api/price-feed/quotes ............................................................. ~ 502.92ms
  2026-02-27 21:22:34 /api/price-feed/quotes ............................................................... ~ 0.70ms
  2026-02-27 21:22:37 /api/price-feed/quotes ............................................................... ~ 0.78ms
  2026-02-27 21:22:40 /api/price-feed/quotes ............................................................... ~ 0.62ms
  2026-02-27 21:22:43 /api/price-feed/quotes ............................................................... ~ 0.53ms
  2026-02-27 21:22:46 /api/price-feed/quotes ............................................................... ~ 0.55ms
  2026-02-27 21:22:49 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:22:53 /api/price-feed/quotes ............................................................. ~ 506.94ms
  2026-02-27 21:22:56 /api/price-feed/quotes ............................................................... ~ 0.57ms
  2026-02-27 21:22:59 /api/price-feed/quotes ............................................................... ~ 0.61ms
  2026-02-27 21:23:02 /api/price-feed/quotes ............................................................... ~ 0.82ms
  2026-02-27 21:23:04 /api/accounts ...................................................................... ~ 508.63ms
  2026-02-27 21:23:05 /api/dictionaries/strategy-models .................................................... ~ 0.22ms
  2026-02-27 21:23:05 /api/dictionaries/setups ............................................................ ~ 15.34ms
  2026-02-27 21:23:05 /api/dictionaries/killzones ........................................................ ~ 516.13ms
  2026-02-27 21:23:05 /api/dictionaries/trade-tags ....................................................... ~ 547.21ms
  2026-02-27 21:23:05 /api/dictionaries/sessions .......................................................... ~ 25.94ms
  2026-02-27 21:23:05 /api/price-feed/quotes ............................................................. ~ 547.52ms
  2026-02-27 21:23:06 /api/checklists ...................................................................... ~ 0.21ms
  2026-02-27 21:23:06 /api/checklists ...................................................................... ~ 0.21ms
  2026-02-27 21:23:06 /api/checklists/1/items .............................................................. ~ 0.58ms
  2026-02-27 21:23:06 /api/checklists/1/items ............................................................. ~ 44.25ms
  2026-02-27 21:23:07 /api/checklists/1/items .............................................................. ~ 0.21ms
  2026-02-27 21:23:07 /api/checklists/1/items .............................................................. ~ 0.57ms
  2026-02-27 21:23:07 /api/checklists/1/items .............................................................. ~ 0.20ms
  2026-02-27 21:23:07 /api/checklists/1/items ............................................................ ~ 506.69ms
  2026-02-27 21:23:08 /api/checklists/1/items .............................................................. ~ 0.40ms
  2026-02-27 21:23:08 /api/checklists/1/items ............................................................ ~ 504.17ms
  2026-02-27 21:23:08 /api/checklists/1/items .............................................................. ~ 0.62ms
  2026-02-27 21:23:08 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 21:23:08 /api/checklists/1/items ............................................................ ~ 491.73ms
  2026-02-27 21:23:11 /api/accounts ........................................................................ ~ 0.32ms
  2026-02-27 21:23:11 /api/instruments ................................................................... ~ 502.31ms
  2026-02-27 21:23:11 /api/fx-rates ...................................................................... ~ 528.96ms
  2026-02-27 21:23:11 /api/price-feed/quotes .............................................................. ~ 34.34ms
  2026-02-27 21:23:12 /api/instruments ................................................................... ~ 535.96ms
  2026-02-27 21:23:14 /api/price-feed/quotes ............................................................. ~ 500.22ms
  2026-02-27 21:23:17 /api/price-feed/quotes ............................................................... ~ 0.63ms
  2026-02-27 21:23:20 /api/price-feed/quotes ............................................................. ~ 504.38ms
  2026-02-27 21:23:23 /api/price-feed/quotes ............................................................... ~ 0.51ms
  2026-02-27 21:23:26 /api/price-feed/quotes ............................................................. ~ 501.09ms
  2026-02-27 21:23:29 /api/price-feed/quotes ............................................................. ~ 501.44ms
  2026-02-27 21:23:32 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 21:23:35 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 21:23:38 /api/price-feed/quotes ............................................................... ~ 0.86ms
  2026-02-27 21:23:41 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 21:23:44 /api/price-feed/quotes ............................................................... ~ 1.19ms
  2026-02-27 21:23:47 /api/price-feed/quotes ............................................................. ~ 503.39ms
  2026-02-27 21:23:50 /api/price-feed/quotes ............................................................. ~ 500.23ms
  2026-02-27 21:23:53 /api/price-feed/quotes ............................................................. ~ 501.51ms
  2026-02-27 21:23:56 /api/price-feed/quotes ............................................................... ~ 0.51ms
  2026-02-27 21:23:59 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 21:24:02 /api/price-feed/quotes ............................................................... ~ 3.95ms
  2026-02-27 21:24:05 /api/price-feed/quotes ............................................................. ~ 513.81ms
  2026-02-27 21:24:08 /api/price-feed/quotes ............................................................. ~ 500.71ms
  2026-02-27 21:24:11 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 21:25:13 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 21:26:13 /api/price-feed/quotes ............................................................... ~ 0.49ms
  2026-02-27 21:26:34 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 21:26:36 /api/price-feed/quotes ............................................................... ~ 0.57ms
  2026-02-27 21:26:39 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 21:26:42 /api/price-feed/quotes ............................................................... ~ 0.45ms
  2026-02-27 21:26:45 /api/price-feed/quotes ............................................................. ~ 510.57ms
  2026-02-27 21:26:48 /api/price-feed/quotes ............................................................. ~ 507.63ms
  2026-02-27 21:26:51 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 21:26:54 /api/price-feed/quotes ............................................................. ~ 514.06ms
  2026-02-27 21:26:57 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 21:27:00 /api/price-feed/quotes ............................................................... ~ 0.90ms
  2026-02-27 21:27:03 /api/price-feed/quotes ............................................................. ~ 514.58ms
  2026-02-27 21:27:06 /api/price-feed/quotes ............................................................. ~ 511.23ms
  2026-02-27 21:27:09 /api/price-feed/quotes ............................................................. ~ 501.17ms
  2026-02-27 21:27:12 /api/price-feed/quotes ............................................................... ~ 0.99ms
  2026-02-27 21:27:15 /api/price-feed/quotes ............................................................. ~ 508.93ms
  2026-02-27 21:27:18 /api/price-feed/quotes ............................................................... ~ 0.33ms
  2026-02-27 21:27:21 /api/price-feed/quotes ............................................................... ~ 3.31ms
  2026-02-27 21:27:24 /api/price-feed/quotes ............................................................. ~ 515.72ms
  2026-02-27 21:27:27 /api/price-feed/quotes ............................................................. ~ 500.98ms
  2026-02-27 21:27:30 /api/price-feed/quotes ............................................................... ~ 0.36ms
  2026-02-27 21:27:33 /api/price-feed/quotes ............................................................... ~ 0.42ms
