
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-28 19:18:44 /api/analytics/dashboard-summary ................................................... ~ 513.71ms
  2026-02-28 19:18:44 /api/trades .......................................................................... ~ 0.56ms
  2026-02-28 19:18:44 /api/missed-trades ................................................................. ~ 553.89ms
  2026-02-28 19:19:44 /api/analytics/dashboard-summary ................................................... ~ 505.20ms
  2026-02-28 19:19:44 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 19:19:44 /api/missed-trades .................................................................. ~ 41.77ms
  2026-02-28 19:20:44 /api/analytics/dashboard-summary ..................................................... ~ 0.34ms
  2026-02-28 19:20:44 /api/trades ........................................................................ ~ 513.06ms
  2026-02-28 19:20:44 /api/missed-trades ................................................................. ~ 555.72ms
  2026-02-28 19:21:44 /api/analytics/dashboard-summary ................................................... ~ 510.49ms
  2026-02-28 19:21:44 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 19:21:44 /api/missed-trades ................................................................. ~ 547.47ms
  2026-02-28 19:22:44 /api/analytics/dashboard-summary ................................................... ~ 502.19ms
  2026-02-28 19:22:44 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 19:22:44 /api/missed-trades ................................................................. ~ 560.96ms
  2026-02-28 19:23:44 /api/analytics/dashboard-summary ................................................... ~ 501.52ms
  2026-02-28 19:23:44 /api/trades ........................................................................ ~ 507.25ms
  2026-02-28 19:23:44 /api/missed-trades ................................................................. ~ 560.13ms
  2026-02-28 19:24:44 /api/analytics/dashboard-summary ..................................................... ~ 0.44ms
  2026-02-28 19:24:44 /api/trades ........................................................................ ~ 505.35ms
  2026-02-28 19:24:44 /api/missed-trades ................................................................. ~ 556.06ms
  2026-02-28 19:25:44 /api/analytics/dashboard-summary ................................................... ~ 500.94ms
  2026-02-28 19:25:44 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 19:25:44 /api/missed-trades ................................................................. ~ 565.24ms
  2026-02-28 19:26:44 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 19:26:44 /api/trades ........................................................................ ~ 547.36ms
  2026-02-28 19:26:44 /api/missed-trades ................................................................. ~ 562.24ms
  2026-02-28 19:27:44 /api/analytics/dashboard-summary ................................................... ~ 500.86ms
  2026-02-28 19:27:44 /api/trades .......................................................................... ~ 0.40ms
  2026-02-28 19:27:44 /api/missed-trades ................................................................. ~ 545.10ms
  2026-02-28 19:28:44 /api/analytics/dashboard-summary ................................................... ~ 514.55ms
  2026-02-28 19:28:44 /api/trades .......................................................................... ~ 0.26ms
  2026-02-28 19:28:44 /api/missed-trades ................................................................. ~ 563.89ms
  2026-02-28 19:29:44 /api/analytics/dashboard-summary ................................................... ~ 500.80ms
  2026-02-28 19:29:44 /api/trades ........................................................................ ~ 509.72ms
  2026-02-28 19:29:44 /api/missed-trades ................................................................. ~ 564.83ms
  2026-02-28 19:30:44 /api/analytics/dashboard-summary ..................................................... ~ 0.44ms
  2026-02-28 19:30:44 /api/trades ........................................................................ ~ 511.74ms
  2026-02-28 19:30:44 /api/missed-trades ................................................................. ~ 565.45ms
  2026-02-28 19:31:44 /api/analytics/dashboard-summary ................................................... ~ 500.89ms
  2026-02-28 19:31:44 /api/trades .......................................................................... ~ 0.26ms
  2026-02-28 19:31:44 /api/missed-trades ................................................................. ~ 542.36ms
  2026-02-28 19:32:44 /api/analytics/dashboard-summary ................................................... ~ 500.50ms
  2026-02-28 19:32:44 /api/trades .......................................................................... ~ 0.29ms
  2026-02-28 19:32:44 /api/missed-trades .................................................................. ~ 39.17ms
  2026-02-28 19:33:44 /api/analytics/dashboard-summary ................................................... ~ 516.03ms
  2026-02-28 19:33:44 /api/trades ........................................................................ ~ 521.97ms
  2026-02-28 19:33:44 /api/missed-trades ................................................................. ~ 555.38ms
  2026-02-28 19:34:44 /api/analytics/dashboard-summary ..................................................... ~ 0.56ms
  2026-02-28 19:34:44 /api/trades ........................................................................ ~ 508.40ms
  2026-02-28 19:34:44 /api/missed-trades ................................................................. ~ 544.51ms
  2026-02-28 19:35:44 /api/analytics/dashboard-summary ................................................... ~ 515.49ms
  2026-02-28 19:35:44 /api/trades ........................................................................ ~ 542.76ms
  2026-02-28 19:35:44 /api/missed-trades ................................................................. ~ 550.04ms
  2026-02-28 19:36:44 /api/analytics/dashboard-summary ..................................................... ~ 0.43ms
  2026-02-28 19:36:44 /api/trades ........................................................................ ~ 514.77ms
  2026-02-28 19:36:44 /api/missed-trades ................................................................. ~ 567.32ms
  2026-02-28 19:37:44 /api/analytics/dashboard-summary ................................................... ~ 514.62ms
  2026-02-28 19:37:44 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 19:37:44 /api/missed-trades ................................................................. ~ 560.33ms
  2026-02-28 19:38:44 /api/analytics/dashboard-summary ................................................... ~ 516.11ms
  2026-02-28 19:38:44 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 19:38:44 /api/missed-trades .................................................................. ~ 36.13ms
  2026-02-28 19:39:44 /api/analytics/dashboard-summary ................................................... ~ 514.67ms
  2026-02-28 19:39:44 /api/trades ........................................................................ ~ 497.00ms
  2026-02-28 19:39:44 /api/missed-trades ................................................................. ~ 533.99ms
  2026-02-28 19:40:44 /api/analytics/dashboard-summary ................................................... ~ 503.72ms
  2026-02-28 19:40:44 /api/trades .......................................................................... ~ 0.57ms
  2026-02-28 19:40:44 /api/missed-trades ................................................................. ~ 572.11ms
  2026-02-28 19:41:44 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 19:41:44 /api/trades ........................................................................ ~ 506.22ms
  2026-02-28 19:41:44 /api/missed-trades ................................................................. ~ 539.38ms
  2026-02-28 19:42:44 /api/analytics/dashboard-summary ..................................................... ~ 0.41ms
  2026-02-28 19:42:44 /api/trades ........................................................................ ~ 515.47ms
  2026-02-28 19:42:44 /api/missed-trades ................................................................. ~ 573.01ms
  2026-02-28 19:43:44 /api/analytics/dashboard-summary ................................................... ~ 515.43ms
  2026-02-28 19:43:44 /api/trades .......................................................................... ~ 0.34ms
  2026-02-28 19:43:44 /api/missed-trades ................................................................. ~ 547.86ms
  2026-02-28 19:44:44 /api/analytics/dashboard-summary ................................................... ~ 501.60ms
  2026-02-28 19:44:44 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 19:44:44 /api/missed-trades .................................................................. ~ 42.70ms
  2026-02-28 19:45:44 /api/analytics/dashboard-summary ................................................... ~ 500.97ms
  2026-02-28 19:45:44 /api/trades .............................................................................. ~ 1s
  2026-02-28 19:45:44 /api/missed-trades ................................................................. ~ 552.70ms
  2026-02-28 19:46:44 /api/analytics/dashboard-summary ................................................... ~ 503.18ms
  2026-02-28 19:46:44 /api/trades .......................................................................... ~ 0.43ms
  2026-02-28 19:46:44 /api/missed-trades .................................................................. ~ 50.97ms
  2026-02-28 19:47:44 /api/analytics/dashboard-summary ................................................... ~ 506.11ms
  2026-02-28 19:47:44 /api/trades ........................................................................ ~ 546.50ms
  2026-02-28 19:47:44 /api/missed-trades ................................................................. ~ 546.23ms
  2026-02-28 19:48:44 /api/analytics/dashboard-summary ................................................... ~ 501.46ms
  2026-02-28 19:48:44 /api/trades ........................................................................ ~ 531.39ms
  2026-02-28 19:48:44 /api/missed-trades ....................................................................... ~ 1s
  2026-02-28 19:49:44 /api/analytics/dashboard-summary ................................................... ~ 501.81ms
  2026-02-28 19:49:44 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 19:49:44 /api/missed-trades .................................................................. ~ 36.97ms
  2026-02-28 19:50:44 /api/analytics/dashboard-summary ..................................................... ~ 0.43ms
  2026-02-28 19:50:44 /api/trades ........................................................................ ~ 500.62ms
  2026-02-28 19:50:44 /api/missed-trades ................................................................. ~ 557.38ms
  2026-02-28 19:51:44 /api/analytics/dashboard-summary ................................................... ~ 516.58ms
  2026-02-28 19:51:44 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 19:51:44 /api/missed-trades ................................................................. ~ 558.74ms
  2026-02-28 19:52:44 /api/analytics/dashboard-summary ................................................... ~ 501.56ms
  2026-02-28 19:52:44 /api/trades ........................................................................ ~ 532.37ms
  2026-02-28 19:52:44 /api/missed-trades .................................................................. ~ 36.10ms
  2026-02-28 19:53:44 /api/analytics/dashboard-summary ................................................... ~ 516.11ms
  2026-02-28 19:53:44 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 19:53:44 /api/missed-trades ................................................................. ~ 546.92ms
  2026-02-28 19:54:44 /api/analytics/dashboard-summary ................................................... ~ 501.83ms
  2026-02-28 19:54:44 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 19:54:44 /api/missed-trades .................................................................. ~ 31.81ms
  2026-02-28 19:55:44 /api/analytics/dashboard-summary ................................................... ~ 502.16ms
  2026-02-28 19:55:44 /api/trades ........................................................................ ~ 512.91ms
  2026-02-28 19:55:44 /api/missed-trades ................................................................. ~ 565.21ms
  2026-02-28 19:56:44 /api/analytics/dashboard-summary ..................................................... ~ 0.39ms
  2026-02-28 19:56:44 /api/trades ........................................................................ ~ 504.60ms
  2026-02-28 19:56:44 /api/missed-trades ................................................................. ~ 550.11ms
  2026-02-28 19:57:44 /api/analytics/dashboard-summary ................................................... ~ 501.78ms
  2026-02-28 19:57:44 /api/trades .......................................................................... ~ 0.43ms
  2026-02-28 19:57:44 /api/missed-trades ................................................................. ~ 549.56ms
  2026-02-28 19:58:44 /api/analytics/dashboard-summary ................................................... ~ 501.60ms
  2026-02-28 19:58:44 /api/missed-trades ................................................................... ~ 0.29ms
  2026-02-28 19:58:44 /api/trades ........................................................................ ~ 555.35ms
  2026-02-28 19:59:44 /api/analytics/dashboard-summary ................................................... ~ 502.34ms
  2026-02-28 19:59:44 /api/trades .............................................................................. ~ 1s
  2026-02-28 19:59:44 /api/missed-trades ................................................................. ~ 583.30ms
  2026-02-28 20:00:44 /api/analytics/dashboard-summary ................................................... ~ 501.25ms
  2026-02-28 20:00:44 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 20:00:44 /api/missed-trades ................................................................. ~ 555.86ms
  2026-02-28 20:01:44 /api/analytics/dashboard-summary ................................................... ~ 500.57ms
  2026-02-28 20:01:44 /api/trades .......................................................................... ~ 0.25ms
  2026-02-28 20:01:44 /api/missed-trades .................................................................. ~ 35.79ms
  2026-02-28 20:02:44 /api/analytics/dashboard-summary ..................................................... ~ 0.48ms
  2026-02-28 20:02:44 /api/trades ........................................................................ ~ 507.80ms
  2026-02-28 20:02:44 /api/missed-trades ................................................................. ~ 571.93ms
  2026-02-28 20:03:44 /api/analytics/dashboard-summary ................................................... ~ 504.41ms
  2026-02-28 20:03:44 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 20:03:44 /api/missed-trades ................................................................. ~ 541.66ms
  2026-02-28 20:04:44 /api/analytics/dashboard-summary ................................................... ~ 503.69ms
  2026-02-28 20:04:44 /api/trades ........................................................................ ~ 526.03ms
  2026-02-28 20:04:44 /api/missed-trades .................................................................. ~ 43.24ms
  2026-02-28 20:05:44 /api/analytics/dashboard-summary ................................................... ~ 503.94ms
  2026-02-28 20:05:44 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 20:05:44 /api/missed-trades ................................................................. ~ 546.85ms
  2026-02-28 20:06:44 /api/analytics/dashboard-summary ..................................................... ~ 0.40ms
  2026-02-28 20:06:44 /api/trades ........................................................................ ~ 495.35ms
  2026-02-28 20:06:44 /api/missed-trades ................................................................. ~ 547.98ms
  2026-02-28 20:07:44 /api/analytics/dashboard-summary ................................................... ~ 514.93ms
  2026-02-28 20:07:44 /api/trades ........................................................................ ~ 494.82ms
  2026-02-28 20:07:44 /api/missed-trades ................................................................. ~ 556.32ms
  2026-02-28 20:08:44 /api/analytics/dashboard-summary ................................................... ~ 504.28ms
  2026-02-28 20:08:44 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 20:08:44 /api/missed-trades ................................................................. ~ 528.73ms
  2026-02-28 20:09:44 /api/analytics/dashboard-summary ................................................... ~ 502.69ms
  2026-02-28 20:09:44 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 20:09:44 /api/missed-trades ................................................................. ~ 551.65ms
  2026-02-28 20:10:44 /api/analytics/dashboard-summary ..................................................... ~ 0.40ms
  2026-02-28 20:10:44 /api/trades ........................................................................ ~ 488.78ms
  2026-02-28 20:10:44 /api/missed-trades ................................................................. ~ 534.91ms
  2026-02-28 20:11:44 /api/analytics/dashboard-summary ................................................... ~ 503.44ms
  2026-02-28 20:11:44 /api/trades ........................................................................ ~ 555.23ms
  2026-02-28 20:11:44 /api/missed-trades ................................................................. ~ 546.03ms
  2026-02-28 20:12:44 /api/analytics/dashboard-summary ................................................... ~ 500.52ms
  2026-02-28 20:12:44 /api/missed-trades ................................................................... ~ 0.26ms
  2026-02-28 20:12:44 /api/trades ........................................................................ ~ 533.19ms
  2026-02-28 20:13:44 /api/analytics/dashboard-summary ................................................... ~ 516.19ms
  2026-02-28 20:13:44 /api/trades ........................................................................ ~ 508.39ms
  2026-02-28 20:13:44 /api/missed-trades ................................................................. ~ 557.87ms
  2026-02-28 20:14:44 /api/analytics/dashboard-summary ..................................................... ~ 0.72ms
  2026-02-28 20:14:44 /api/trades ........................................................................ ~ 512.33ms
  2026-02-28 20:14:44 /api/missed-trades ................................................................. ~ 576.05ms
  2026-02-28 20:15:44 /api/analytics/dashboard-summary ................................................... ~ 515.34ms
  2026-02-28 20:15:44 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 20:15:44 /api/missed-trades ................................................................. ~ 570.19ms
  2026-02-28 20:16:44 /api/analytics/dashboard-summary ................................................... ~ 501.68ms
  2026-02-28 20:16:44 /api/trades .......................................................................... ~ 0.24ms
  2026-02-28 20:16:44 /api/missed-trades ................................................................. ~ 539.62ms
  2026-02-28 20:17:44 /api/analytics/dashboard-summary ................................................... ~ 515.76ms
  2026-02-28 20:17:44 /api/trades ........................................................................ ~ 517.04ms
  2026-02-28 20:17:44 /api/missed-trades ................................................................. ~ 569.55ms
  2026-02-28 20:18:44 /api/analytics/dashboard-summary ..................................................... ~ 0.54ms
  2026-02-28 20:18:44 /api/trades ........................................................................ ~ 550.44ms
  2026-02-28 20:18:44 /api/missed-trades ................................................................. ~ 552.74ms
  2026-02-28 20:19:44 /api/analytics/dashboard-summary ................................................... ~ 502.63ms
  2026-02-28 20:19:44 /api/trades .............................................................................. ~ 1s
  2026-02-28 20:19:44 /api/missed-trades ................................................................. ~ 571.34ms
  2026-02-28 20:20:44 /api/analytics/dashboard-summary ................................................... ~ 500.67ms
  2026-02-28 20:20:44 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 20:20:44 /api/missed-trades ................................................................. ~ 561.08ms
  2026-02-28 20:21:44 /api/analytics/dashboard-summary ................................................... ~ 501.63ms
  2026-02-28 20:21:44 /api/trades ........................................................................ ~ 509.31ms
  2026-02-28 20:21:44 /api/missed-trades ................................................................. ~ 561.40ms
  2026-02-28 20:22:44 /api/analytics/dashboard-summary ..................................................... ~ 0.34ms
  2026-02-28 20:22:44 /api/trades ........................................................................ ~ 505.86ms
  2026-02-28 20:22:44 /api/missed-trades ................................................................. ~ 545.78ms
  2026-02-28 20:23:44 /api/analytics/dashboard-summary ................................................... ~ 505.27ms
  2026-02-28 20:23:44 /api/trades .......................................................................... ~ 0.25ms
  2026-02-28 20:23:44 /api/missed-trades ................................................................. ~ 553.76ms
  2026-02-28 20:24:44 /api/analytics/dashboard-summary ................................................... ~ 502.12ms
  2026-02-28 20:24:44 /api/trades ........................................................................ ~ 530.68ms
  2026-02-28 20:24:44 /api/missed-trades ................................................................. ~ 538.29ms
  2026-02-28 20:25:44 /api/analytics/dashboard-summary ................................................... ~ 500.48ms
  2026-02-28 20:25:44 /api/trades ........................................................................ ~ 512.03ms
  2026-02-28 20:25:44 /api/missed-trades ................................................................. ~ 559.04ms
  2026-02-28 20:26:44 /api/analytics/dashboard-summary ..................................................... ~ 0.66ms
  2026-02-28 20:26:44 /api/trades ........................................................................ ~ 504.28ms
  2026-02-28 20:26:44 /api/missed-trades ................................................................. ~ 564.14ms
  2026-02-28 20:27:44 /api/analytics/dashboard-summary ................................................... ~ 501.66ms
  2026-02-28 20:27:44 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 20:27:44 /api/missed-trades .................................................................. ~ 42.20ms
  2026-02-28 20:28:44 /api/analytics/dashboard-summary ................................................... ~ 517.12ms
  2026-02-28 20:28:44 /api/trades .......................................................................... ~ 0.39ms
  2026-02-28 20:28:44 /api/missed-trades .................................................................. ~ 40.24ms
  2026-02-28 20:29:44 /api/analytics/dashboard-summary ................................................... ~ 509.02ms
  2026-02-28 20:29:44 /api/trades ........................................................................ ~ 502.00ms
  2026-02-28 20:29:44 /api/missed-trades ................................................................. ~ 547.34ms
  2026-02-28 20:30:44 /api/analytics/dashboard-summary ..................................................... ~ 0.93ms
  2026-02-28 20:30:44 /api/trades ........................................................................ ~ 532.85ms
  2026-02-28 20:30:44 /api/missed-trades ................................................................. ~ 564.67ms
  2026-02-28 20:31:44 /api/analytics/dashboard-summary ................................................... ~ 516.52ms
  2026-02-28 20:31:44 /api/trades ........................................................................ ~ 544.33ms
  2026-02-28 20:31:44 /api/missed-trades ................................................................. ~ 557.03ms
  2026-02-28 20:32:44 /api/analytics/dashboard-summary ................................................... ~ 514.56ms
  2026-02-28 20:32:44 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 20:32:44 /api/missed-trades ................................................................. ~ 564.35ms
  2026-02-28 20:33:44 /api/analytics/dashboard-summary ................................................... ~ 513.14ms
  2026-02-28 20:33:44 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 20:33:44 /api/missed-trades .................................................................. ~ 40.94ms
  2026-02-28 20:34:44 /api/analytics/dashboard-summary ..................................................... ~ 0.28ms
  2026-02-28 20:34:44 /api/trades ........................................................................ ~ 508.25ms
  2026-02-28 20:34:44 /api/missed-trades ................................................................. ~ 561.55ms
  2026-02-28 20:35:44 /api/analytics/dashboard-summary ................................................... ~ 501.60ms
  2026-02-28 20:35:44 /api/trades .......................................................................... ~ 0.25ms
  2026-02-28 20:35:44 /api/missed-trades ................................................................. ~ 544.03ms
  2026-02-28 20:36:44 /api/analytics/dashboard-summary ................................................... ~ 502.93ms
  2026-02-28 20:36:44 /api/trades .......................................................................... ~ 0.44ms
  2026-02-28 20:36:44 /api/missed-trades .................................................................. ~ 50.91ms
  2026-02-28 20:37:44 /api/analytics/dashboard-summary ................................................... ~ 502.16ms
  2026-02-28 20:37:44 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 20:37:44 /api/missed-trades ................................................................. ~ 551.52ms
  2026-02-28 20:38:44 /api/analytics/dashboard-summary ................................................... ~ 500.75ms
  2026-02-28 20:38:44 /api/trades .......................................................................... ~ 0.19ms
  2026-02-28 20:38:44 /api/missed-trades ................................................................. ~ 533.28ms
  2026-02-28 20:39:44 /api/analytics/dashboard-summary ................................................... ~ 501.99ms
  2026-02-28 20:39:44 /api/trades ........................................................................ ~ 507.49ms
  2026-02-28 20:39:44 /api/missed-trades ................................................................. ~ 565.14ms
  2026-02-28 20:40:44 /api/analytics/dashboard-summary ..................................................... ~ 0.59ms
  2026-02-28 20:40:44 /api/trades ........................................................................ ~ 540.23ms
  2026-02-28 20:40:44 /api/missed-trades ................................................................. ~ 562.32ms
  2026-02-28 20:41:44 /api/analytics/dashboard-summary ................................................... ~ 515.91ms
  2026-02-28 20:41:44 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 20:41:44 /api/missed-trades ................................................................. ~ 545.06ms
  2026-02-28 20:42:44 /api/analytics/dashboard-summary ................................................... ~ 501.54ms
  2026-02-28 20:42:44 /api/trades ........................................................................ ~ 519.26ms
  2026-02-28 20:42:44 /api/missed-trades .................................................................. ~ 34.83ms
  2026-02-28 20:43:44 /api/analytics/dashboard-summary ................................................... ~ 501.89ms
  2026-02-28 20:43:44 /api/trades ........................................................................ ~ 508.32ms
  2026-02-28 20:43:44 /api/missed-trades ................................................................. ~ 548.01ms
  2026-02-28 20:44:44 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 20:44:44 /api/trades ........................................................................ ~ 532.92ms
  2026-02-28 20:44:44 /api/missed-trades ................................................................. ~ 548.44ms
  2026-02-28 20:45:44 /api/analytics/dashboard-summary ................................................... ~ 505.11ms
  2026-02-28 20:45:44 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 20:45:44 /api/missed-trades .................................................................. ~ 42.00ms
  2026-02-28 20:46:44 /api/analytics/dashboard-summary ................................................... ~ 513.14ms
  2026-02-28 20:46:44 /api/trades .......................................................................... ~ 0.26ms
  2026-02-28 20:46:44 /api/missed-trades .................................................................. ~ 47.04ms
  2026-02-28 20:47:44 /api/analytics/dashboard-summary ................................................... ~ 503.96ms
  2026-02-28 20:47:44 /api/trades .............................................................................. ~ 1s
  2026-02-28 20:47:44 /api/missed-trades ................................................................. ~ 551.35ms
  2026-02-28 20:48:44 /api/analytics/dashboard-summary ..................................................... ~ 0.37ms
  2026-02-28 20:48:44 /api/trades ........................................................................ ~ 503.29ms
  2026-02-28 20:48:44 /api/missed-trades ................................................................. ~ 537.34ms
  2026-02-28 20:49:44 /api/analytics/dashboard-summary ................................................... ~ 513.89ms
  2026-02-28 20:49:44 /api/trades .......................................................................... ~ 0.43ms
  2026-02-28 20:49:44 /api/missed-trades .................................................................. ~ 34.79ms
  2026-02-28 20:50:44 /api/analytics/dashboard-summary ..................................................... ~ 0.31ms
  2026-02-28 20:50:44 /api/trades ........................................................................ ~ 505.11ms
  2026-02-28 20:50:44 /api/missed-trades ................................................................. ~ 536.18ms
  2026-02-28 20:51:44 /api/analytics/dashboard-summary ................................................... ~ 502.95ms
  2026-02-28 20:51:44 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 20:51:44 /api/missed-trades ................................................................. ~ 551.08ms
  2026-02-28 20:52:44 /api/analytics/dashboard-summary ................................................... ~ 501.40ms
  2026-02-28 20:52:44 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 20:52:44 /api/missed-trades ................................................................. ~ 554.65ms
  2026-02-28 20:53:44 /api/analytics/dashboard-summary ..................................................... ~ 0.77ms
  2026-02-28 20:53:44 /api/trades ........................................................................ ~ 506.42ms
  2026-02-28 20:53:44 /api/missed-trades ................................................................. ~ 556.46ms
  2026-02-28 20:54:44 /api/analytics/dashboard-summary ..................................................... ~ 0.47ms
  2026-02-28 20:54:44 /api/trades ........................................................................ ~ 503.75ms
  2026-02-28 20:54:44 /api/missed-trades ................................................................. ~ 558.64ms
  2026-02-28 20:55:44 /api/analytics/dashboard-summary ................................................... ~ 516.35ms
  2026-02-28 20:55:44 /api/trades ........................................................................ ~ 550.50ms
  2026-02-28 20:55:44 /api/missed-trades ................................................................. ~ 564.98ms
  2026-02-28 20:56:44 /api/analytics/dashboard-summary ................................................... ~ 514.94ms
  2026-02-28 20:56:44 /api/trades ........................................................................ ~ 548.08ms
  2026-02-28 20:56:44 /api/missed-trades .................................................................. ~ 33.47ms
  2026-02-28 20:57:44 /api/analytics/dashboard-summary ................................................... ~ 501.24ms
  2026-02-28 20:57:44 /api/trades ........................................................................ ~ 512.84ms
  2026-02-28 20:57:44 /api/missed-trades ................................................................. ~ 564.07ms
  2026-02-28 20:58:44 /api/analytics/dashboard-summary ................................................... ~ 504.29ms
  2026-02-28 20:58:44 /api/trades .......................................................................... ~ 0.34ms
  2026-02-28 20:58:44 /api/missed-trades .................................................................. ~ 44.75ms
  2026-02-28 20:59:44 /api/analytics/dashboard-summary ................................................... ~ 514.88ms
  2026-02-28 20:59:44 /api/trades ........................................................................ ~ 505.60ms
  2026-02-28 20:59:44 /api/missed-trades ................................................................. ~ 539.94ms
  2026-02-28 21:00:44 /api/analytics/dashboard-summary ................................................... ~ 513.22ms
  2026-02-28 21:00:44 /api/trades ........................................................................ ~ 530.64ms
  2026-02-28 21:00:44 /api/missed-trades ................................................................. ~ 563.40ms
  2026-02-28 21:01:44 /api/analytics/dashboard-summary ................................................... ~ 501.11ms
  2026-02-28 21:01:44 /api/trades ........................................................................ ~ 523.80ms
  2026-02-28 21:01:44 /api/missed-trades ................................................................. ~ 545.20ms
  2026-02-28 21:02:44 /api/analytics/dashboard-summary ................................................... ~ 501.17ms
  2026-02-28 21:02:44 /api/trades ........................................................................ ~ 530.77ms
  2026-02-28 21:02:44 /api/missed-trades .................................................................. ~ 55.95ms
  2026-02-28 21:03:44 /api/analytics/dashboard-summary ................................................... ~ 516.02ms
  2026-02-28 21:03:44 /api/trades ........................................................................ ~ 512.50ms
  2026-02-28 21:03:44 /api/missed-trades ................................................................. ~ 565.66ms
  2026-02-28 21:04:44 /api/analytics/dashboard-summary ................................................... ~ 502.27ms
  2026-02-28 21:04:44 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 21:04:44 /api/missed-trades ................................................................. ~ 550.83ms
  2026-02-28 21:05:44 /api/analytics/dashboard-summary ..................................................... ~ 0.42ms
  2026-02-28 21:05:44 /api/trades ........................................................................ ~ 506.67ms
  2026-02-28 21:05:44 /api/missed-trades ................................................................. ~ 538.75ms
  2026-02-28 21:06:44 /api/analytics/dashboard-summary ..................................................... ~ 0.49ms
  2026-02-28 21:06:44 /api/trades ........................................................................ ~ 519.91ms
  2026-02-28 21:06:44 /api/missed-trades ................................................................. ~ 549.67ms
  2026-02-28 21:07:44 /api/analytics/dashboard-summary ................................................... ~ 511.04ms
  2026-02-28 21:07:44 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 21:07:44 /api/missed-trades ................................................................. ~ 543.84ms
  2026-02-28 21:08:44 /api/analytics/dashboard-summary ................................................... ~ 514.08ms
  2026-02-28 21:08:44 /api/trades ........................................................................ ~ 543.39ms
  2026-02-28 21:08:44 /api/missed-trades .................................................................. ~ 51.03ms
  2026-02-28 21:09:44 /api/analytics/dashboard-summary ................................................... ~ 510.28ms
  2026-02-28 21:09:44 /api/trades .......................................................................... ~ 0.29ms
  2026-02-28 21:09:44 /api/missed-trades ................................................................. ~ 560.70ms
  2026-02-28 21:10:44 /api/analytics/dashboard-summary ................................................... ~ 501.93ms
  2026-02-28 21:10:44 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 21:10:44 /api/missed-trades ................................................................. ~ 553.16ms
  2026-02-28 21:11:44 /api/analytics/dashboard-summary ..................................................... ~ 0.60ms
  2026-02-28 21:11:44 /api/trades ........................................................................ ~ 532.32ms
  2026-02-28 21:11:44 /api/missed-trades ................................................................. ~ 560.51ms
  2026-02-28 21:12:44 /api/analytics/dashboard-summary ..................................................... ~ 0.62ms
  2026-02-28 21:12:44 /api/trades ........................................................................ ~ 500.97ms
  2026-02-28 21:12:44 /api/missed-trades ................................................................. ~ 530.49ms
  2026-02-28 21:13:44 /api/analytics/dashboard-summary ................................................... ~ 512.81ms
  2026-02-28 21:13:44 /api/trades .............................................................................. ~ 1s
  2026-02-28 21:13:44 /api/missed-trades ................................................................. ~ 578.82ms
  2026-02-28 21:14:44 /api/analytics/dashboard-summary ................................................... ~ 515.30ms
  2026-02-28 21:14:44 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 21:14:44 /api/missed-trades ................................................................. ~ 542.24ms
  2026-02-28 21:15:44 /api/analytics/dashboard-summary ................................................... ~ 504.83ms
  2026-02-28 21:15:44 /api/trades ........................................................................ ~ 511.15ms
  2026-02-28 21:15:44 /api/missed-trades ................................................................. ~ 559.04ms
  2026-02-28 21:16:44 /api/analytics/dashboard-summary ................................................... ~ 503.21ms
  2026-02-28 21:16:44 /api/trades ........................................................................ ~ 531.17ms
  2026-02-28 21:16:44 /api/missed-trades ................................................................. ~ 563.33ms
